replicate,ligand_id,target_id,file,energy
6,DTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/DTHC/1z95_DTHC_0_replicate6.sdf,-7.602
6,R1881,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/R1881/1z95_R1881_3_replicate6.sdf,-9.532
6,CBN,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/CBN/1z95_CBN_1_replicate6.sdf,-7.166
6,DHT,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/DHT/1z95_DHT_2_replicate6.sdf,-7.48
6,LTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/LTHC/1z95_LTHC_1_replicate6.sdf,-7.594
6,RBICALUTAMIDE,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/RBICALUTAMIDE/1z95_RBICALUTAMIDE_1_replicate6.sdf,-10.434
7,R1881,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/R1881/1z95_R1881_0_replicate7.sdf,-9.532
7,Testosterone,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/Testosterone/1z95_Testosterone_0_replicate7.sdf,-7.42
6,CBD,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/CBD/1z95_CBD_0_replicate6.sdf,-6.993
7,DHT,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/DHT/1z95_DHT_0_replicate7.sdf,-7.48
6,MDMBCHMINACA,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 6/MDMBCHMINACA/1z95_MDMBCHMINACA_0_replicate6.sdf,-8.673
7,DTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/DTHC/1z95_DTHC_0_replicate7.sdf,-7.602
7,RBICALUTAMIDE,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/RBICALUTAMIDE/1z95_RBICALUTAMIDE_0_replicate7.sdf,-10.434
7,LTHC,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/LTHC/1z95_LTHC_0_replicate7.sdf,-7.594
7,CBN,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/CBN/1z95_CBN_0_replicate7.sdf,-7.166
8,Testosterone,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 8/Testosterone/1z95_Testosterone_0_replicate8.sdf,-7.42
7,CBD,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/CBD/1z95_CBD_0_replicate7.sdf,-6.993
7,MDMBCHMINACA,1z95,/home/screener/files/prost_canc/crest_vinardo/results/1z95/replicate 7/MDMBCHMINACA/1z95_MDMBCHMINACA_0_replicate7.sdf,-8.673
